feature_id	locus_id	coordinates	feature_type	name	group	group_type	category	fill_colour	stroke_colour	show_label
SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0063	SRR35809336_ctg10687|provirus_4211115_4255250	43828:44136:-1	CDS	hypothetical protein	SRR35809336_ctg10687|provirus_4211115_4255250_CDS_0063	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0001	SRR35808611_ctg78|provirus_2163821_2228021	1:615:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0001	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0002	SRR35808611_ctg78|provirus_2163821_2228021	866:2272:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0002	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0003	SRR35808611_ctg78|provirus_2163821_2228021	2309:3019:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0003	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_tRNA_0001	SRR35808611_ctg78|provirus_2163821_2228021	3534:3635:-1	tRNA	p	p	noncoding	tRNA	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0004	SRR35808611_ctg78|provirus_2163821_2228021	3658:4314:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0004	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0005	SRR35808611_ctg78|provirus_2163821_2228021	4448:5779:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0005	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0006	SRR35808611_ctg78|provirus_2163821_2228021	5982:6314:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0006	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0007	SRR35808611_ctg78|provirus_2163821_2228021	6311:7189:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0007	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0008	SRR35808611_ctg78|provirus_2163821_2228021	7186:7596:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0008	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0009	SRR35808611_ctg78|provirus_2163821_2228021	7593:7901:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0009	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0010	SRR35808611_ctg78|provirus_2163821_2228021	7898:8278:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0010	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0011	SRR35808611_ctg78|provirus_2163821_2228021	8295:9212:1	CDS	exonuclease VIII	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0011	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0012	SRR35808611_ctg78|provirus_2163821_2228021	9323:10414:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0012	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0013	SRR35808611_ctg78|provirus_2163821_2228021	10492:10776:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0013	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0014	SRR35808611_ctg78|provirus_2163821_2228021	10773:11966:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0014	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0015	SRR35808611_ctg78|provirus_2163821_2228021	11953:13791:1	CDS	terminase large subunit	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0015	conserved	head and packaging	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0016	SRR35808611_ctg78|provirus_2163821_2228021	14192:14410:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0016	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0017	SRR35808611_ctg78|provirus_2163821_2228021	14407:16008:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0017	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0018	SRR35808611_ctg78|provirus_2163821_2228021	16005:16901:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0018	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0019	SRR35808611_ctg78|provirus_2163821_2228021	16951:17253:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0019	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0020	SRR35808611_ctg78|provirus_2163821_2228021	17250:17480:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0020	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0021	SRR35808611_ctg78|provirus_2163821_2228021	17515:18612:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0021	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0022	SRR35808611_ctg78|provirus_2163821_2228021	18759:19004:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0022	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0023	SRR35808611_ctg78|provirus_2163821_2228021	19001:19459:1	CDS	MazG-like pyrophosphatase	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0023	conserved	other	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0024	SRR35808611_ctg78|provirus_2163821_2228021	19459:19662:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0024	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0025	SRR35808611_ctg78|provirus_2163821_2228021	19662:20030:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0025	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0026	SRR35808611_ctg78|provirus_2163821_2228021	20462:21337:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0026	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0027	SRR35808611_ctg78|provirus_2163821_2228021	21334:22680:1	CDS	DNA methyltransferase	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0027	conserved	other	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0028	SRR35808611_ctg78|provirus_2163821_2228021	22763:23611:-1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0028	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0029	SRR35808611_ctg78|provirus_2163821_2228021	23623:23856:-1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0029	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0030	SRR35808611_ctg78|provirus_2163821_2228021	23920:24351:-1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0030	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0031	SRR35808611_ctg78|provirus_2163821_2228021	24345:24602:-1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0031	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0032	SRR35808611_ctg78|provirus_2163821_2228021	24925:25389:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0032	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0033	SRR35808611_ctg78|provirus_2163821_2228021	25480:25767:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0033	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0034	SRR35808611_ctg78|provirus_2163821_2228021	25868:26431:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0034	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0035	SRR35808611_ctg78|provirus_2163821_2228021	26431:28047:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0035	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0036	SRR35808611_ctg78|provirus_2163821_2228021	28072:28821:1	CDS	methyltransferase	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0036	conserved	other	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0037	SRR35808611_ctg78|provirus_2163821_2228021	29006:29740:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0037	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0038	SRR35808611_ctg78|provirus_2163821_2228021	29737:30549:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0038	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0039	SRR35808611_ctg78|provirus_2163821_2228021	30626:31477:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0039	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0040	SRR35808611_ctg78|provirus_2163821_2228021	31559:31816:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0040	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0041	SRR35808611_ctg78|provirus_2163821_2228021	31824:32324:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0041	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0042	SRR35808611_ctg78|provirus_2163821_2228021	32327:33502:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0042	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0043	SRR35808611_ctg78|provirus_2163821_2228021	33506:35155:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0043	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0044	SRR35808611_ctg78|provirus_2163821_2228021	35177:35848:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0044	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0045	SRR35808611_ctg78|provirus_2163821_2228021	35845:36534:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0044	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0046	SRR35808611_ctg78|provirus_2163821_2228021	36531:39017:1	CDS	portal protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0046	conserved	head and packaging	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0047	SRR35808611_ctg78|provirus_2163821_2228021	39028:40335:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0047	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0048	SRR35808611_ctg78|provirus_2163821_2228021	40424:41794:1	CDS	major head protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0048	conserved	head and packaging	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0049	SRR35808611_ctg78|provirus_2163821_2228021	41917:42432:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0049	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0050	SRR35808611_ctg78|provirus_2163821_2228021	42659:43003:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0050	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0051	SRR35808611_ctg78|provirus_2163821_2228021	43000:43563:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0051	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0052	SRR35808611_ctg78|provirus_2163821_2228021	43565:44293:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0052	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0053	SRR35808611_ctg78|provirus_2163821_2228021	44286:44762:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0053	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0054	SRR35808611_ctg78|provirus_2163821_2228021	44813:45634:1	CDS	major tail protein with Ig-like domain	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0054	conserved	tail	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0055	SRR35808611_ctg78|provirus_2163821_2228021	45767:46396:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0055	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0056	SRR35808611_ctg78|provirus_2163821_2228021	46514:49723:1	CDS	tail length tape measure protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0056	conserved	tail	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0057	SRR35808611_ctg78|provirus_2163821_2228021	49724:50473:-1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0057	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0058	SRR35808611_ctg78|provirus_2163821_2228021	50796:51686:1	CDS	HNH endonuclease	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0058	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0059	SRR35808611_ctg78|provirus_2163821_2228021	51738:52544:-1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0059	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0060	SRR35808611_ctg78|provirus_2163821_2228021	52917:53261:-1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0060	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0061	SRR35808611_ctg78|provirus_2163821_2228021	53590:53763:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0061	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0062	SRR35808611_ctg78|provirus_2163821_2228021	54561:54812:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0062	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0063	SRR35808611_ctg78|provirus_2163821_2228021	54858:57788:1	CDS	tail assembly protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0063	conserved	tail	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0064	SRR35808611_ctg78|provirus_2163821_2228021	58191:59015:1	CDS	tail assembly protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0064	conserved	tail	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0065	SRR35808611_ctg78|provirus_2163821_2228021	59015:59488:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0065	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0066	SRR35808611_ctg78|provirus_2163821_2228021	59485:61950:1	CDS	tail protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0066	conserved	tail	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0067	SRR35808611_ctg78|provirus_2163821_2228021	61961:62281:1	CDS	hypothetical protein	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0067	conserved	unknown function	default	default	0
SRR35808611_ctg78|provirus_2163821_2228021_CDS_0068	SRR35808611_ctg78|provirus_2163821_2228021	62825:64201:1	CDS	integrase	SRR35808611_ctg78|provirus_2163821_2228021_CDS_0068	conserved	integration and excision	default	default	0
SRR35808900_ctg3305_CDS_0001	SRR35808900_ctg3305	2:1360:-1	CDS	terminase large subunit	SRR35808611_ctg707|provirus_5227802_5272024_CDS_0039	conserved	head and packaging	default	default	0
SRR35808900_ctg3305_CDS_0002	SRR35808900_ctg3305	1302:1595:-1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0002	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0003	SRR35808900_ctg3305	2436:2984:-1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0003	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0004	SRR35808900_ctg3305	2971:3240:-1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0004	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0005	SRR35808900_ctg3305	3237:3479:-1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0005	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0006	SRR35808900_ctg3305	3491:3991:-1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0006	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0007	SRR35808900_ctg3305	4013:4330:-1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0007	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0008	SRR35808900_ctg3305	4327:4719:-1	CDS	replication initiation protein	SRR35808900_ctg3305_CDS_0008	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35808900_ctg3305_CDS_0009	SRR35808900_ctg3305	4716:5078:-1	CDS	RusA-like Holliday junction resolvase	SRR35808900_ctg3305_CDS_0009	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35808900_ctg3305_CDS_0010	SRR35808900_ctg3305	5075:5197:-1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0010	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0011	SRR35808900_ctg3305	5194:5394:-1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0011	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0012	SRR35808900_ctg3305	5387:5644:-1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0012	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0013	SRR35808900_ctg3305	5698:6051:-1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0013	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0014	SRR35808900_ctg3305	5996:6376:-1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0014	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0015	SRR35808900_ctg3305	6373:6534:-1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0015	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0016	SRR35808900_ctg3305	6531:6839:-1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0016	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0017	SRR35808900_ctg3305	6840:7145:-1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0017	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0018	SRR35808900_ctg3305	7236:7475:-1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0018	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0019	SRR35808900_ctg3305	7567:7773:1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0019	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0020	SRR35808900_ctg3305	7774:8016:-1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0020	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0021	SRR35808900_ctg3305	8104:8523:1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0021	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0022	SRR35808900_ctg3305	8426:8665:-1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0022	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0023	SRR35808900_ctg3305	8844:9107:1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0023	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0024	SRR35808900_ctg3305	9136:9354:1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0024	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0025	SRR35808900_ctg3305	9775:10557:1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0025	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0026	SRR35808900_ctg3305	10554:11087:1	CDS	HNH endonuclease	SRR35808900_ctg3305_CDS_0059	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35808900_ctg3305_CDS_0027	SRR35808900_ctg3305	11095:11424:1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0027	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0028	SRR35808900_ctg3305	11427:11600:1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0028	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0029	SRR35808900_ctg3305	11600:11869:1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0029	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0030	SRR35808900_ctg3305	11866:12375:1	CDS	Mu Gam-like end protection	SRR35808900_ctg3305_CDS_0030	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35808900_ctg3305_CDS_0031	SRR35808900_ctg3305	12420:12821:1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0031	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0032	SRR35808900_ctg3305	12857:13231:1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0032	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0033	SRR35808900_ctg3305	13228:13461:1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0033	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0034	SRR35808900_ctg3305	13458:13874:1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0034	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0035	SRR35808900_ctg3305	13871:14263:1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0035	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0036	SRR35808900_ctg3305	14256:14735:1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0036	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0037	SRR35808900_ctg3305	14728:15162:1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0037	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0038	SRR35808900_ctg3305	15162:15680:1	CDS	DNA methyltransferase	SRR35808900_ctg3305_CDS_0038	conserved	other	default	default	0
SRR35808900_ctg3305_CDS_0039	SRR35808900_ctg3305	15677:15829:1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0039	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0040	SRR35808900_ctg3305	15829:16407:1	CDS	HNH endonuclease	SRR35808900_ctg3305_CDS_0040	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35808900_ctg3305_CDS_0041	SRR35808900_ctg3305	16577:16783:1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0041	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0042	SRR35808900_ctg3305	16770:17807:1	CDS	integrase	SRR35808900_ctg3305_CDS_0042	conserved	integration and excision	default	default	0
SRR35808900_ctg3305_CDS_0043	SRR35808900_ctg3305	17797:18063:1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0043	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0044	SRR35808900_ctg3305	18056:18259:1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0044	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0045	SRR35808900_ctg3305	18335:18580:-1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0045	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0046	SRR35808900_ctg3305	18637:18822:-1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0046	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0047	SRR35808900_ctg3305	18855:19901:-1	CDS	metallo-phosphoesterase	SRR35808900_ctg3305_CDS_0047	conserved	other	default	default	0
SRR35808900_ctg3305_CDS_0048	SRR35808900_ctg3305	19904:20248:-1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0048	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0049	SRR35808900_ctg3305	20245:20457:-1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0049	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0050	SRR35808900_ctg3305	20561:20755:-1	CDS	Rz-like spanin	SRR35808900_ctg3305_CDS_0050	conserved	lysis	default	default	0
SRR35808900_ctg3305_CDS_0051	SRR35808900_ctg3305	20740:20982:-1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0051	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0052	SRR35808900_ctg3305	20984:21187:-1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0052	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0053	SRR35808900_ctg3305	21188:21895:-1	CDS	endolysin	SRR35808900_ctg3305_CDS_0053	conserved	lysis	default	default	0
SRR35808900_ctg3305_CDS_0054	SRR35808900_ctg3305	22093:22926:1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0054	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0055	SRR35808900_ctg3305	22895:25147:-1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0055	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0056	SRR35808900_ctg3305	25157:26011:-1	CDS	tail collar fiber protein	SRR35808900_ctg3305_CDS_0056	conserved	tail	default	default	0
SRR35808900_ctg3305_CDS_0057	SRR35808900_ctg3305	26228:28318:-1	CDS	hypothetical protein	SRR35808900_ctg3305_CDS_0057	conserved	unknown function	default	default	0
SRR35808900_ctg3305_CDS_0058	SRR35808900_ctg3305	28318:30618:-1	CDS	endolysin	SRR35808900_ctg3305_CDS_0058	conserved	lysis	default	default	0
SRR35808900_ctg3305_CDS_0059	SRR35808900_ctg3305	30618:31109:-1	CDS	HNH endonuclease	SRR35808900_ctg3305_CDS_0059	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35808900_ctg3305_CDS_0060	SRR35808900_ctg3305	31110:32084:-1	CDS	virion structural protein	SRR35808900_ctg3305_CDS_0060	conserved	head and packaging	default	default	0
