# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
SRR35809155_ctg370	cds	2113318	2113893	+	EIDGLC_02163		Bacterial bifunctional deaminase-reductase C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7R6XUM5
SRR35809155_ctg370	cds	2113951	2114754	-	EIDGLC_02164		HTH merR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0N1BQF7
SRR35809155_ctg370	cds	2114793	2115179	-	EIDGLC_02165		Secreted protein	SO:0001217, UniRef:UniRef50_A0A0Q5UVZ6
SRR35809155_ctg370	cds	2115176	2116471	-	EIDGLC_02166		Homogentisate 1,2-dioxygenase	SO:0001217, UniRef:UniRef50_A0A0Q9ABZ2
SRR35809155_ctg370	cds	2116521	2117639	-	EIDGLC_02167		Acyl-CoA dehydrogenase	SO:0001217, UniRef:UniRef50_W0AG41
SRR35809155_ctg370	cds	2117639	2117914	-	EIDGLC_02168		hypothetical protein	
SRR35809155_ctg370	cds	2117916	2119100	-	EIDGLC_02169		Glutaryl-CoA dehydrogenase	SO:0001217, UniRef:UniRef50_A0A1V2EYW6
SRR35809155_ctg370	cds	2119150	2119407	-	EIDGLC_02170		Transcription regulator AsnC/Lrp ligand binding domain-containing protein	SO:0001217, UniRef:UniRef50_K8PDE9
SRR35809155_ctg370	cds	2119455	2120294	+	EIDGLC_02171		Alpha/beta hydrolase fold-3 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q7E908
SRR35809155_ctg370	cds	2120658	2121329	+	EIDGLC_02172		Bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	SO:0001217, UniRef:UniRef50_A0A7C1E7S8
SRR35809155_ctg370	cds	2121463	2124303	-	EIDGLC_02173		Zinc protease	SO:0001217, UniRef:UniRef50_A0A7W9CFA8
SRR35809155_ctg370	cds	2124372	2125220	-	EIDGLC_02174		Ribokinase	SO:0001217, UniRef:UniRef50_A0A954BAJ3
SRR35809155_ctg370	cds	2125217	2126146	-	EIDGLC_02175	rihA	Pyrimidine-specific ribonucleoside hydrolase RihA	SO:0001217, UniRef:UniRef50_A0A653TPA0
SRR35809155_ctg370	cds	2126194	2126856	-	EIDGLC_02176		Aspartate racemase	SO:0001217, UniRef:UniRef50_A0A7W9E7D6
SRR35809155_ctg370	cds	2126856	2127854	-	EIDGLC_02177		L-cysteate sulfo-lyase	SO:0001217, UniRef:UniRef50_Q5LL69
SRR35809155_ctg370	cds	2127946	2128383	-	EIDGLC_02178		hypothetical protein	PFAM:PF04940.18
SRR35809155_ctg370	cds	2128715	2129338	+	EIDGLC_02179		HTH tetR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A258FH13
SRR35809155_ctg370	cds	2129469	2132897	+	EIDGLC_02180		hypothetical protein	PFAM:PF00089.32, PFAM:PF03797.25
SRR35809155_ctg370	ncRNA-region	2132953	2133061	+			TPP riboswitch aptamer (THI element)	RFAM:RF00059, SO:0000035
SRR35809155_ctg370	cds	2133115	2135025	+	EIDGLC_02181		Phosphomethylpyrimidine synthase	SO:0001217, UniRef:UniRef50_Q9A6Q5
SRR35809155_ctg370	cds	2135108	2135779	+	EIDGLC_02182		hypothetical protein	
SRR35809155_ctg370	cds	2135817	2136962	+	EIDGLC_02183		hypothetical protein	PFAM:PF01381.28, PFAM:PF13443.12, PFAM:PF13560.12
SRR35809155_ctg370	cds	2137634	2138335	+	EIDGLC_02184		Restriction endonuclease	SO:0001217, UniRef:UniRef50_A0A1T0CH11
SRR35809155_ctg370	cds	2138361	2139023	-	EIDGLC_02185	dsbA	Putative DsbA family dithiol-disulfide isomerase	SO:0001217, UniRef:UniRef50_A0A841LB71
SRR35809155_ctg370	cds	2139139	2139495	+	EIDGLC_02186		DUF559 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1P8WXW5
SRR35809155_ctg370	cds	2139578	2139817	+	EIDGLC_02187		hypothetical protein	
SRR35809155_ctg370	cds	2140154	2140609	+	EIDGLC_02188		hypothetical protein	
SRR35809155_ctg370	cds	2140825	2141667	+	EIDGLC_02189		TIGR02453 family protein	SO:0001217, UniRef:UniRef50_A0A0Q7T5S8
SRR35809155_ctg370	cds	2141826	2142227	+	EIDGLC_02190		DUF2141 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q5V146
SRR35809155_ctg370	cds	2142242	2143702	+	EIDGLC_02191		Dioxygenase	SO:0001217, UniRef:UniRef50_A0A1V1V110
SRR35809155_ctg370	cds	2143708	2144487	-	EIDGLC_02192		hypothetical protein	PFAM:PF04397.21
SRR35809155_ctg370	cds	2144484	2145191	-	EIDGLC_02193	nicS	HTH-type transcriptional repressor NicS	SO:0001217, UniRef:UniRef50_A0A1V1V0U2
SRR35809155_ctg370	cds	2145368	2147584	+	EIDGLC_02194		TonB-denpendent receptor	SO:0001217, UniRef:UniRef50_V4NFD1
SRR35809155_ctg370	cds	2147719	2149230	+	EIDGLC_02195		hypothetical protein	
SRR35809155_ctg370	cds	2149408	2150598	+	EIDGLC_02196		Succinate--CoA ligase [ADP-forming] subunit beta	SO:0001217, UniRef:UniRef50_Q2N695
SRR35809155_ctg370	cds	2150598	2151104	+	EIDGLC_02197		hypothetical protein	
SRR35809155_ctg370	cds	2151101	2151691	+	EIDGLC_02198		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A0Q7E571
SRR35809155_ctg370	cds	2151737	2152639	+	EIDGLC_02199		Succinate--CoA ligase [ADP-forming] subunit alpha	SO:0001217, UniRef:UniRef50_O08371
SRR35809155_ctg370	cds	2152809	2155832	+	EIDGLC_02200		2-oxoglutarate dehydrogenase E1 component	SO:0001217, UniRef:UniRef50_A0A7V5QB57
SRR35809155_ctg370	cds	2155902	2157470	+	EIDGLC_02201		Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex	SO:0001217, UniRef:UniRef50_A0A9X2RK71
SRR35809155_ctg370	cds	2157517	2157909	+	EIDGLC_02202		hypothetical protein	
SRR35809155_ctg370	cds	2157915	2158238	+	EIDGLC_02203		hypothetical protein	
SRR35809155_ctg370	cds	2158353	2159600	-	EIDGLC_02204	bbsF	Succinyl-CoA:(R)-benzylsuccinate CoA-transferase subunit BbsF	SO:0001217, UniRef:UniRef50_A0A0M6XVN8
SRR35809155_ctg370	cds	2159558	2159824	-	EIDGLC_02205		Capsule biosynthesis protein	SO:0001217, UniRef:UniRef50_A0A1Z3U7U6
SRR35809155_ctg370	cds	2159967	2161157	+	EIDGLC_02206		glutaryl-CoA dehydrogenase (ETF)	SO:0001217, UniRef:UniRef50_A0A0D6JHY9
SRR35809155_ctg370	cds	2161221	2162537	+	EIDGLC_02207	degQ	Serine protease Do/serine protease DegQ	SO:0001217, UniRef:UniRef50_A0A7W9A3A5
SRR35809155_ctg370	cds	2162880	2163218	+	EIDGLC_02208		DUF2794 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1G4T415
SRR35809155_ctg370	cds	2163272	2164027	-	EIDGLC_02209		BAX inhibitor (BI)-1/YccA family protein	SO:0001217, UniRef:UniRef50_A0A2D9RCC5
SRR35809155_ctg370	cds	2164152	2164691	+	EIDGLC_02210		RNA 2',3'-cyclic phosphodiesterase	SO:0001217, UniRef:UniRef50_A0A1V1V2D4
SRR35809155_ctg370	cds	2164688	2165227	+	EIDGLC_02211		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A059E6N8
SRR35809155_ctg370	cds	2165321	2166556	+	EIDGLC_02212		Sulfolipid biosynthesis protein	SO:0001217, UniRef:UniRef50_A0A2X4UCS6
SRR35809155_ctg370	cds	2166564	2167439	+	EIDGLC_02213		NAD(P)-binding domain-containing protein	SO:0001217, UniRef:UniRef50_V4R4D4
SRR35809155_ctg370	cds	2167530	2167871	+	EIDGLC_02214	arsR	Transcriptional regulator, ArsR family	SO:0001217, UniRef:UniRef50_A0A0K1Q4A7
SRR35809155_ctg370	cds	2167900	2168379	+	EIDGLC_02215		Activator of Hsp90 ATPase-like ue 1/2-like C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0D6QQ75
SRR35809155_ctg370	cds	2168389	2169003	-	EIDGLC_02216		DUF1134 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2S8W902
SRR35809155_ctg370	cds	2169100	2171508	-	EIDGLC_02217		Phenylalanine--tRNA ligase beta subunit	SO:0001217, UniRef:UniRef50_Q9A9E5
SRR35809155_ctg370	cds	2171505	2171936	-	EIDGLC_02218	pilZ	PilZ domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0F3LCM5
SRR35809155_ctg370	cds	2171955	2172359	-	EIDGLC_02219		Pentapeptide repeat-containing protein	SO:0001217, UniRef:UniRef50_A0A1I6NTG0
SRR35809155_ctg370	cds	2172359	2173435	-	EIDGLC_02220		Phenylalanine--tRNA ligase alpha subunit	SO:0001217, UniRef:UniRef50_B6IPK0
SRR35809155_ctg370	cds	2173524	2173880	-	EIDGLC_02221		Large ribosomal subunit protein bL20	SO:0001217, UniRef:UniRef50_Q6NDR6
SRR35809155_ctg370	cds	2173935	2174132	-	EIDGLC_02222		Large ribosomal subunit protein bL35	SO:0001217, UniRef:UniRef50_A0A923YJ96
SRR35809155_ctg370	cds	2174294	2176222	-	EIDGLC_02223		Peptidase S9 prolyl oligopeptidase catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1S6EZ58
SRR35809155_ctg370	cds	2176291	2176494	-	EIDGLC_02224		hypothetical protein	
SRR35809155_ctg370	cds	2176482	2177585	-	EIDGLC_02225		hypothetical protein	
SRR35809155_ctg370	cds	2177701	2179665	-	EIDGLC_02226		Peptidase S9 prolyl oligopeptidase catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1S6EZ58
SRR35809155_ctg370	cds	2179822	2180310	-	EIDGLC_02227		Translation initiation factor IF-3	SO:0001217, UniRef:UniRef50_Q6G570
SRR35809155_ctg370	cds	2180466	2181437	-	EIDGLC_02228	rfaQ	Lipopolysaccharide core heptosyltransferase rfaQ	SO:0001217, UniRef:UniRef50_A0A4P1KJ26
SRR35809155_ctg370	cds	2181508	2182251	+	EIDGLC_02229		Palmitoyl-protein thioesterase ABHD10, mitochondrial	SO:0001217, UniRef:UniRef50_A0A1R4GR93
SRR35809155_ctg370	cds	2182290	2182520	+	EIDGLC_02230		hypothetical protein	
SRR35809155_ctg370	cds	2182522	2183400	-	EIDGLC_02231		UTP--glucose-1-phosphate uridylyltransferase	SO:0001217, UniRef:UniRef50_A0A345P379
SRR35809155_ctg370	cds	2183456	2185270	-	EIDGLC_02232		Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	SO:0001217, UniRef:UniRef50_A0A2S6TQM3
SRR35809155_ctg370	cds	2185437	2186786	+	EIDGLC_02233		Phosphoglucosamine mutase	SO:0001217, UniRef:UniRef50_Q89DN1
SRR35809155_ctg370	cds	2186874	2188214	-	EIDGLC_02234		Hydroxyacylglutathione hydrolase	SO:0001217, UniRef:UniRef50_A0A1R4GQR3
SRR35809155_ctg370	cds	2188222	2189400	-	EIDGLC_02235		Acetyl-CoA acetyltransferase	SO:0001217, UniRef:UniRef50_P14611
SRR35809155_ctg370	cds	2189611	2190339	+	EIDGLC_02236		Hemolysin	SO:0001217, UniRef:UniRef50_A0A1Z3LYW9
SRR35809155_ctg370	cds	2190397	2191014	+	EIDGLC_02237		hypothetical protein	PFAM:PF05233.18, PFAM:PF07879.16
SRR35809155_ctg370	cds	2191016	2191369	+	EIDGLC_02238		hypothetical protein	SO:0001217, UniRef:UniRef50_D9QFM1
SRR35809155_ctg370	cds	2192141	2192569	-	EIDGLC_02239		Transmembrane protein	SO:0001217, UniRef:UniRef50_Q9AAX2
SRR35809155_ctg370	cds	2192650	2193378	-	EIDGLC_02240		Dolichol-phosphate mannosyltransferase	SO:0001217, UniRef:UniRef50_A0A1Y5Q4R5
SRR35809155_ctg370	cds	2193470	2195158	+	EIDGLC_02241		Glycosyltransferase family 39 protein	SO:0001217, UniRef:UniRef50_A0A3R9B9P9
SRR35809155_ctg370	cds	2195155	2196072	+	EIDGLC_02242		Hydroxymethylglutaryl-CoA lyase	SO:0001217, UniRef:UniRef50_A0A3M1GFI0
SRR35809155_ctg370	cds	2196150	2196239	+	EIDGLC_02243		hypothetical protein	
SRR35809155_ctg370	cds	2196371	2197588	+	EIDGLC_02244		3'-phosphate/5'-hydroxy nucleic acid ligase	SO:0001217, UniRef:UniRef50_A0A5E7DVA3
SRR35809155_ctg370	cds	2197729	2198025	+	EIDGLC_02245		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A0Q7SMU6
SRR35809155_ctg370	cds	2198068	2199003	-	EIDGLC_02246		Dienelactone hydrolase	SO:0001217, UniRef:UniRef50_A0A160HZP2
SRR35809155_ctg370	cds	2199136	2199912	+	EIDGLC_02247		HTH LytTR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q5VBN4
SRR35809155_ctg370	cds	2199920	2203048	-	EIDGLC_02248	putA	Bifunctional protein PutA	SO:0001217, UniRef:UniRef50_A0A519J257
SRR35809155_ctg370	cds	2203163	2204248	+	EIDGLC_02249		Glycosyltransferase involved in cell wall bisynthesis	SO:0001217, UniRef:UniRef50_A0A1G9NFR6
SRR35809155_ctg370	cds	2204317	2206068	+	EIDGLC_02250		histidine kinase	SO:0001217, UniRef:UniRef50_D9QID5
SRR35809155_ctg370	cds	2206078	2207145	-	EIDGLC_02251		Phosphate ABC transporter substrate-binding protein	SO:0001217, UniRef:UniRef50_A0A0Q8FN84
SRR35809155_ctg370	cds	2207219	2208616	-	EIDGLC_02252		Dihydrolipoyl dehydrogenase	SO:0001217, UniRef:UniRef50_A0AAI8PC77
SRR35809155_ctg370	cds	2208613	2209059	-	EIDGLC_02253		hypothetical protein	
SRR35809155_ctg370	cds	2209062	2209676	-	EIDGLC_02254		hypothetical protein	
SRR35809155_ctg370	cds	2209685	2211370	-	EIDGLC_02255		Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex	SO:0001217, UniRef:UniRef50_A0A0B6RYA9
SRR35809155_ctg370	cds	2211372	2212496	-	EIDGLC_02256		2-oxoisovalerate dehydrogenase subunit beta	SO:0001217, UniRef:UniRef50_P09061
SRR35809155_ctg370	cds	2212499	2213734	-	EIDGLC_02257		2-oxoisovalerate dehydrogenase subunit alpha	SO:0001217, UniRef:UniRef50_P09060
SRR35809155_ctg370	cds	2213879	2214367	+	EIDGLC_02258		HTH asnC-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A059E426
SRR35809155_ctg370	cds	2214396	2215376	+	EIDGLC_02259		hypothetical protein	
SRR35809155_ctg370	cds	2215373	2216305	+	EIDGLC_02260		Pirin-like protein	SO:0001217, UniRef:UniRef50_K9DJV2
SRR35809155_ctg370	cds	2216308	2217657	-	EIDGLC_02261		Xaa-Pro dipeptidyl-peptidase-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7X0EDH3
SRR35809155_ctg370	cds	2217752	2218750	+	EIDGLC_02262		2,5-diketocamphane 1,2-monooxygenase	SO:0001217, UniRef:UniRef50_A0A1B2A9S8
SRR35809155_ctg370	cds	2218829	2220313	+	EIDGLC_02263		hypothetical protein	
SRR35809155_ctg370	cds	2220310	2221275	-	EIDGLC_02264		Epoxide hydrolase A	SO:0001217, UniRef:UniRef50_A0A653VXW0
SRR35809155_ctg370	cds	2221313	2221954	-	EIDGLC_02265	engB	putative GTP-binding protein EngB	SO:0001217, UniRef:UniRef50_Q0ASI7
SRR35809155_ctg370	cds	2221956	2223755	-	EIDGLC_02266	yidC	Membrane protein insertase YidC	SO:0001217, UniRef:UniRef50_Q9AA40
SRR35809155_ctg370	cds	2223761	2224162	-	EIDGLC_02267		Ribonuclease P protein component	SO:0001217, UniRef:UniRef50_A0A494RDF0
SRR35809155_ctg370	cds	2224189	2224323	-	EIDGLC_02268		Large ribosomal subunit protein bL34	SO:0001217, UniRef:UniRef50_P66248
SRR35809155_ctg370	cds	2224443	2225165	+	EIDGLC_02269		TVP38/TMEM64 family membrane protein	SO:0001217, UniRef:UniRef50_D9QLU7
SRR35809155_ctg370	cds	2225206	2226669	+	EIDGLC_02270		histidine kinase	SO:0001217, UniRef:UniRef50_A0A2X1AH14
SRR35809155_ctg370	cds	2226771	2227253	+	EIDGLC_02271		hypothetical protein	
SRR35809155_ctg370	cds	2227325	2228146	+	EIDGLC_02272		Cytochrome b561 bacterial/Ni-hydrogenase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q7S8F5
SRR35809155_ctg370	cds	2228143	2228901	+	EIDGLC_02273		Molybdopterin-binding protein	SO:0001217, UniRef:UniRef50_A0A1R3U3A9
SRR35809155_ctg370	cds	2228919	2229692	+	EIDGLC_02274		hypothetical protein	PFAM:PF03544.19
SRR35809155_ctg370	cds	2229697	2230740	-	EIDGLC_02275	ydgJ	Uncharacterized oxidoreductase ydgJ	SO:0001217, UniRef:UniRef50_A0A158S2V2
SRR35809155_ctg370	cds	2230745	2231788	-	EIDGLC_02276		Ribonucleoside-diphosphate reductase subunit beta	SO:0001217, UniRef:UniRef50_A0A4Y6V9Z5
SRR35809155_ctg370	cds	2232038	2232688	+	EIDGLC_02277		Glutathione S-transferase	SO:0001217, UniRef:UniRef50_A0A0Q7XBG3
SRR35809155_ctg370	cds	2232685	2234847	-	EIDGLC_02278		histidine kinase	SO:0001217, UniRef:UniRef50_A0A1I6NS65
SRR35809155_ctg370	cds	2235010	2235789	+	EIDGLC_02279		Nucleotidyltransferase family protein	SO:0001217, UniRef:UniRef50_V7FFV6
SRR35809155_ctg370	cds	2235840	2236616	+	EIDGLC_02280		Calcineurin-like phosphoesterase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A173KZG9
SRR35809155_ctg370	cds	2236550	2236960	-	EIDGLC_02281		VanZ-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q7S2E6
SRR35809155_ctg370	cds	2236998	2237561	-	EIDGLC_02282		GDT1 family protein	SO:0001217, UniRef:UniRef50_A0A0Q7EE42
SRR35809155_ctg370	ncRNA-region	2237626	2237758	-			Manganese Mn2+ riboswitch aptamer (yybP-ykoY)	RFAM:RF00080, SO:0000035
SRR35809155_ctg370	cds	2237738	2238517	-	EIDGLC_02283		Undecaprenyl-diphosphatase	SO:0001217, UniRef:UniRef50_A0A7W8I1I9
SRR35809155_ctg370	cds	2238786	2240669	+	EIDGLC_02284		Ribonucleoside-diphosphate reductase	SO:0001217, UniRef:UniRef50_A0A1C7D6C1
SRR35809155_ctg370	cds	2240828	2241691	+	EIDGLC_02285		DUF2219 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A168NZ18
SRR35809155_ctg370	cds	2241746	2243509	-	EIDGLC_02286		Glutathione hydrolase proenzyme	SO:0001217, UniRef:UniRef50_A0A2N5CZL7
SRR35809155_ctg370	tRNA	2243697	2243773	+	EIDGLC_02287	trnR	tRNA-Arg(acg)	SO:0001036
SRR35809155_ctg370	cds	2243900	2244535	-	EIDGLC_02288		DUF1190 domain-containing protein	SO:0001217, UniRef:UniRef50_D9QNN4
SRR35809155_ctg370	cds	2244543	2244953	-	EIDGLC_02289		DUF350 domain-containing protein	SO:0001217, UniRef:UniRef50_Q9A5T2
SRR35809155_ctg370	cds	2244977	2245624	-	EIDGLC_02290		DUF2491 domain-containing protein	SO:0001217, UniRef:UniRef50_Q9A5T3
SRR35809155_ctg370	cds	2245633	2246676	-	EIDGLC_02291		Potassium channel domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2W4T7L4
SRR35809155_ctg370	cds	2246856	2247455	+	EIDGLC_02292		DUF2170 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A7W9F8U9
SRR35809155_ctg370	cds	2247472	2248215	+	EIDGLC_02293		PspA/IM30 family protein	SO:0001217, UniRef:UniRef50_Q9A5T5
SRR35809155_ctg370	cds	2248221	2249384	+	EIDGLC_02294		Glutathionylspermidine synthase pre-ATP-grasp-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0N0JXL1
SRR35809155_ctg370	cds	2249418	2250089	-	EIDGLC_02295		L,D-transpeptidase	SO:0001217, UniRef:UniRef50_A0A9E2UKP7
SRR35809155_ctg370	cds	2250128	2252503	-	EIDGLC_02296		Filamentous hemagglutinin N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A519L3P0
SRR35809155_ctg370	cds	2252556	2254223	-	EIDGLC_02297		Hemolysin activation/secretion protein	SO:0001217, UniRef:UniRef50_A0A7W9BRN0
SRR35809155_ctg370	cds	2254834	2255550	+	EIDGLC_02298		hypothetical protein	
SRR35809155_ctg370	cds	2255613	2256080	-	EIDGLC_02299		SnoaL-like domain-containing protein	SO:0001217, UniRef:UniRef50_K8P706
SRR35809155_ctg370	cds	2256230	2257069	-	EIDGLC_02300		hypothetical protein	PFAM:PF00165.29, PFAM:PF12833.13
SRR35809155_ctg370	cds	2257285	2257548	+	EIDGLC_02301		DUF1272 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A4R2Z5S7
SRR35809155_ctg370	cds	2257548	2258858	+	EIDGLC_02302		hypothetical protein	PFAM:PF00144.29
SRR35809155_ctg370	cds	2258878	2260884	-	EIDGLC_02303		histidine kinase	SO:0001217, UniRef:UniRef50_A0A328B871
SRR35809155_ctg370	cds	2260884	2266688	-	EIDGLC_02304		histidine kinase	SO:0001217, UniRef:UniRef50_A0A086MWU2
SRR35809155_ctg370	cds	2266970	2267326	+	EIDGLC_02305		hypothetical protein	
SRR35809155_ctg370	cds	2267323	2267595	+	EIDGLC_02306		GGDEF domain-containing protein	SO:0001217, UniRef:UniRef50_A4XEJ5
SRR35809155_ctg370	cds	2267592	2267873	+	EIDGLC_02307		hypothetical protein	
SRR35809155_ctg370	cds	2267926	2269101	+	EIDGLC_02308		DNA (cytosine-5-)-methyltransferase	SO:0001217, UniRef:UniRef50_A0A3S3FGE8
SRR35809155_ctg370	cds	2269177	2269611	+	EIDGLC_02309		Surface-adhesin protein E-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1I6NSH2
SRR35809155_ctg370	cds	2269615	2272065	-	EIDGLC_02310		DNA gyrase subunit B	SO:0001217, UniRef:UniRef50_A0A2P2E9D5
SRR35809155_ctg370	cds	2272241	2273374	-	EIDGLC_02311	recF	DNA replication and repair protein RecF	SO:0001217, UniRef:UniRef50_P0CAW1
SRR35809155_ctg370	cds	2273636	2274754	-	EIDGLC_02312		Beta sliding clamp	SO:0001217, UniRef:UniRef50_A9ILZ4
SRR35809155_ctg370	cds	2274929	2276362	-	EIDGLC_02313	dnaA	Chromosomal replication initiator protein DnaA	SO:0001217, UniRef:UniRef50_P0CAU4
SRR35809155_ctg370	cds	2276825	2277094	-	EIDGLC_02314		Small ribosomal subunit protein bS20	SO:0001217, UniRef:UniRef50_Q98BG8
SRR35809155_ctg370	cds	2277216	2277398	-	EIDGLC_02315		hypothetical protein	
SRR35809155_ctg370	cds	2277424	2278212	-	EIDGLC_02316		Enoyl-CoA hydratase	SO:0001217, UniRef:UniRef50_C4LH94
SRR35809155_ctg370	cds	2278248	2278466	-	EIDGLC_02317		HTH cro/C1-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A059E411
SRR35809155_ctg370	cds	2278463	2278951	-	EIDGLC_02318		DUF4234 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2W4VT34
SRR35809155_ctg370	cds	2279093	2279296	+	EIDGLC_02319		hypothetical protein	
SRR35809155_ctg370	cds	2279394	2279663	+	EIDGLC_02320		hypothetical protein	PFAM:PF21834.1
SRR35809155_ctg370	cds	2279722	2280411	-	EIDGLC_02321		Cobalt transporter	SO:0001217, UniRef:UniRef50_A0A0Q7SNF7
SRR35809155_ctg370	cds	2280489	2281025	-	EIDGLC_02322		DUF1697 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q5VAF3
SRR35809155_ctg370	cds	2281022	2281576	-	EIDGLC_02323		DUF1697 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2Z3IEQ6
SRR35809155_ctg370	cds	2281585	2282448	-	EIDGLC_02324		Formamidopyrimidine-DNA glycosylase	SO:0001217, UniRef:UniRef50_Q2YQP8
SRR35809155_ctg370	cds	2282452	2283741	-	EIDGLC_02325		DUF885 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6G7ZQQ6
SRR35809155_ctg370	tRNA	2283903	2283979	+	EIDGLC_02326	trnR	tRNA-Arg(ccg)	SO:0001036
SRR35809155_ctg370	cds	2284012	2284416	+	EIDGLC_02327	yciA	Acyl-CoA thioester hydrolase YciA	SO:0001217, UniRef:UniRef50_A0A653VLR0
SRR35809155_ctg370	cds	2284494	2284766	+	EIDGLC_02328		hypothetical protein	
SRR35809155_ctg370	cds	2284824	2285414	+	EIDGLC_02329		Peptide deformylase	SO:0001217, UniRef:UniRef50_Q89BN9
SRR35809155_ctg370	cds	2285414	2285641	+	EIDGLC_02330		hypothetical protein	SO:0001217, UniRef:UniRef50_D9QMK0
SRR35809155_ctg370	cds	2285721	2286398	+	EIDGLC_02331		hypothetical protein	
SRR35809155_ctg370	cds	2286513	2287439	+	EIDGLC_02332		Methionyl-tRNA formyltransferase	SO:0001217, UniRef:UniRef50_Q9ABE9
SRR35809155_ctg370	cds	2287439	2288176	+	EIDGLC_02333		tRNA pseudouridine synthase A	SO:0001217, UniRef:UniRef50_Q9REQ0
SRR35809155_ctg370	cds	2288233	2288370	-	EIDGLC_02334		Entericidin B membrane lipoprotein	SO:0001217, UniRef:UniRef50_A0A654CBP1
SRR35809155_ctg370	cds	2288469	2290127	+	EIDGLC_02335		Acetolactate synthase isozyme 2 large subunit	SO:0001217, UniRef:UniRef50_A0A4P1JVJ9
SRR35809155_ctg370	cds	2290139	2290588	+	EIDGLC_02336		hypothetical protein	
SRR35809155_ctg370	cds	2290634	2293537	+	EIDGLC_02337		DNA polymerase I	SO:0001217, UniRef:UniRef50_A0A3D5HLB6
SRR35809155_ctg370	cds	2293559	2294044	-	EIDGLC_02338		hypothetical protein	
SRR35809155_ctg370	cds	2294630	2295754	+	EIDGLC_02339		hypothetical protein	
SRR35809155_ctg370	cds	2295751	2296848	+	EIDGLC_02340		hypothetical protein	PFAM:PF00805.28, PFAM:PF13041.12
SRR35809155_ctg370	cds	2296868	2297056	-	EIDGLC_02341		hypothetical protein	
SRR35809155_ctg370	cds	2297433	2298050	+	EIDGLC_02342		hypothetical protein	
SRR35809155_ctg370	cds	2298092	2299300	+	EIDGLC_02343		BaiN-like insert domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1G6WE08
SRR35809155_ctg370	cds	2299384	2300136	+	EIDGLC_02344		tRNA (guanine-N(1)-)-methyltransferase	SO:0001217, UniRef:UniRef50_Q9ABM9
SRR35809155_ctg370	cds	2300138	2300566	+	EIDGLC_02345		Large ribosomal subunit protein bL19	SO:0001217, UniRef:UniRef50_Q6ND68
SRR35809155_ctg370	cds	2300693	2303440	+	EIDGLC_02346		hypothetical protein	PFAM:PF00023.36, PFAM:PF12796.13, PFAM:PF13606.12, PFAM:PF13637.12, PFAM:PF13857.12
SRR35809155_ctg370	cds	2303502	2304077	-	EIDGLC_02347		DUF4142 domain-containing protein	SO:0001217, UniRef:UniRef50_D9QKZ8
SRR35809155_ctg370	cds	2304077	2304361	-	EIDGLC_02348		hypothetical protein	
SRR35809155_ctg370	cds	2304679	2304891	+	EIDGLC_02349		hypothetical protein	
