feature_id	locus_id	coordinates	feature_type	name	group	group_type	category	fill_colour	stroke_colour	show_label
SRR35808553_ctg921|provirus_684962_730295_CDS_0041	SRR35808553_ctg921|provirus_684962_730295	31078:31401:1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0041	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0042	SRR35808553_ctg921|provirus_684962_730295	31401:31784:1	CDS	virion structural protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0042	conserved	head and packaging	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0043	SRR35808553_ctg921|provirus_684962_730295	31814:32326:1	CDS	tail completion or Neck1 protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0043	conserved	connector	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0044	SRR35808553_ctg921|provirus_684962_730295	32323:32697:1	CDS	head protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0044	conserved	head and packaging	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0045	SRR35808553_ctg921|provirus_684962_730295	32702:33256:1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0045	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0046	SRR35808553_ctg921|provirus_684962_730295	33267:34754:1	CDS	tail sheath	SRR35808553_ctg921|provirus_684962_730295_CDS_0046	conserved	tail	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0047	SRR35808553_ctg921|provirus_684962_730295	34765:35205:1	CDS	virion structural protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0047	conserved	head and packaging	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0048	SRR35808553_ctg921|provirus_684962_730295	35213:35656:1	CDS	tail assembly chaperone	SRR35808553_ctg921|provirus_684962_730295_CDS_0048	conserved	tail	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0049	SRR35808553_ctg921|provirus_684962_730295	35680:35835:1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0014	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0050	SRR35808553_ctg921|provirus_684962_730295	35828:37315:1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0013	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0051	SRR35808553_ctg921|provirus_684962_730295	37315:38247:1	CDS	tail fiber protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0012	conserved	tail	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0052	SRR35808553_ctg921|provirus_684962_730295	38244:39224:1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0011	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0053	SRR35808553_ctg921|provirus_684962_730295	39224:39892:1	CDS	baseplate spike	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0010	conserved	tail	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0054	SRR35808553_ctg921|provirus_684962_730295	39895:40248:1	CDS	baseplate wedge subunit	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0009	conserved	tail	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0055	SRR35808553_ctg921|provirus_684962_730295	40250:41428:1	CDS	baseplate wedge subunit	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0008	conserved	tail	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0056	SRR35808553_ctg921|provirus_684962_730295	41431:42120:1	CDS	structural protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0007	conserved	head and packaging	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0057	SRR35808553_ctg921|provirus_684962_730295	42121:42840:1	CDS	tail fiber protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0006	conserved	tail	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0058	SRR35808553_ctg921|provirus_684962_730295	42842:43372:1	CDS	tail protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0005	conserved	tail	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0059	SRR35808553_ctg921|provirus_684962_730295	43435:43800:1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0004	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0060	SRR35808553_ctg921|provirus_684962_730295	43800:44048:1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0003	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0061	SRR35808553_ctg921|provirus_684962_730295	44045:44692:1	CDS	endolysin	SRR35808611_ctg442|provirus_4085068_4130200_CDS_0002	conserved	lysis	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0062	SRR35808553_ctg921|provirus_684962_730295	44921:45133:1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0062	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_684962_730295_CDS_0063	SRR35808553_ctg921|provirus_684962_730295	45188:45334:1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_684962_730295_CDS_0063	conserved	unknown function	default	default	0
