#Annotated with Bakta v1.12.0, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1698331	1699308	-	HNGIBB_01792	36.1	6.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1699331	1700170	-	HNGIBB_01793	29.0	5.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1716837	1717154	-	HNGIBB_01809	11.8	8.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1721084	1722073	+	HNGIBB_01813	37.2	6.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1722130	1722924	+	HNGIBB_01814	29.7	9.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1725741	1726217	-	HNGIBB_01816	17.8	5.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1726538	1726993	+	HNGIBB_01817	17.1	5.7	PF03428.19|RP-C, PF13412.12|HTH_24	PFAM:PF03428.19, PFAM:PF13412.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1727506	1728099	+	HNGIBB_01819	22.1	5.2		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1728096	1729157	-	HNGIBB_01820	38.9	5.2	PF00990.26|GGDEF	PFAM:PF00990.26
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1729242	1729613	-	HNGIBB_01821	13.2	5.2		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1731611	1732222	-	HNGIBB_01823	21.2	9.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1732320	1732835	+	HNGIBB_01824	18.8	8.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1734196	1734432	+	HNGIBB_01826	8.7	5.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1738759	1738971	+	HNGIBB_01832	7.6	10.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1739770	1739916	-	HNGIBB_01834	5.2	8.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1743244	1743732	+	HNGIBB_01838	17.8	6.1	PF16747.10|Adhesin_E	PFAM:PF16747.10
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1751523	1751639	+	HNGIBB_01849	3.8	9.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1751871	1751987	+	HNGIBB_01850	3.8	9.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1757465	1759111	+	HNGIBB_01856	59.1	4.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1761763	1764165	+	HNGIBB_01859	84.8	4.3	PF00593.30|TonB_dep_Rec_b-barrel, PF07715.20|Plug	PFAM:PF00593.30, PFAM:PF07715.20, SO:0001217, UniRef:UniRef50_A0A0C9NDH7
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1768961	1769230	+	HNGIBB_01863	9.9	7.9	PF13710.12|ACT_5	PFAM:PF13710.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1781078	1781200	+	HNGIBB_01876	4.6	11.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1785572	1785823	-	HNGIBB_01884	8.7	10.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1786697	1788034	-	HNGIBB_01886	48.3	7.3	PF00144.29|Beta-lactamase	PFAM:PF00144.29
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1788102	1788467	+	HNGIBB_01887	13.4	4.9	PF05239.21|PRC	PFAM:PF05239.21
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1788613	1788735	+	HNGIBB_01888	4.4	10.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1788728	1788928	+	HNGIBB_01889	7.7	4.9	PF13619.11|KTSC	PFAM:PF13619.11
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1788992	1789576	+	HNGIBB_01890	22.0	5.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1789648	1791150	+	HNGIBB_01891	55.4	5.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1792459	1793433	-	HNGIBB_01893	35.3	5.2	PF13640.12|2OG-FeII_Oxy_3	PFAM:PF13640.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1793385	1794317	-	HNGIBB_01894	33.9	7.2	PF13640.12|2OG-FeII_Oxy_3	PFAM:PF13640.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1795235	1795402	-	HNGIBB_01896	5.4	10.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1795412	1795735	-	HNGIBB_01897	11.8	6.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1798399	1798587	-	HNGIBB_01900	6.8	4.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1808973	1809524	+	HNGIBB_01907	20.2	10.8	PF01467.32|CTP_transf_like	PFAM:PF01467.32
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1810044	1810460	+	HNGIBB_01909	15.5	6.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1817055	1817522	-	HNGIBB_01917	17.0	8.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1817530	1817988	-	HNGIBB_01918	16.6	9.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1825206	1826018	-	HNGIBB_01926	29.4	9.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1827950	1828261	+	HNGIBB_01930	11.7	5.1	PF07045.17|DUF1330	PFAM:PF07045.17
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1828254	1829621	+	HNGIBB_01931	48.4	9.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1829599	1830069	-	HNGIBB_01932	17.6	4.9	PF13474.12|SnoaL_3, PF13577.12|SnoaL_4, PF14534.12|DUF4440	PFAM:PF13474.12, PFAM:PF13577.12, PFAM:PF14534.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1830195	1830494	+	HNGIBB_01933	10.4	5.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1830495	1831055	-	HNGIBB_01934	20.5	4.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1834268	1835203	+	HNGIBB_01937	35.8	5.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1836373	1836573	+	HNGIBB_01939	7.2	12.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1839021	1839323	-	HNGIBB_01943	10.8	9.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1840088	1841632	-	HNGIBB_01945	55.0	10.6		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1843958	1845367	-	HNGIBB_01948	50.3	6.0	PF20154.4|LNT_N	PFAM:PF20154.4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1845386	1845877	-	HNGIBB_01949	17.5	4.9		SO:0001217, UniRef:UniRef50_A0A6I6MZ50
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1846031	1846390	+	HNGIBB_01950	12.3	10.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1846480	1846695	+	HNGIBB_01951	7.9	5.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1846687	1847706	-	HNGIBB_01952	37.0	8.6		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1847798	1849213	-	HNGIBB_01953	52.0	5.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1854250	1854519	-	HNGIBB_01957	10.0	5.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1854685	1854906	+	HNGIBB_01958	8.2	9.6		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1856063	1856605	+	HNGIBB_01960	19.8	5.9	PF13899.12|Thioredoxin_7	PFAM:PF13899.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1856988	1857482	-	HNGIBB_01962	17.6	5.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1861995	1862822	+	HNGIBB_01967	29.8	9.6	PF04397.21|LytTR	PFAM:PF04397.21
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1862819	1863196	-	HNGIBB_01968	13.0	9.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1863225	1863710	-	HNGIBB_01969	18.3	5.3	PF19780.4|DUF6265	PFAM:PF19780.4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1865895	1866452	-	HNGIBB_01972	19.8	7.8	PF00578.27|AhpC-TSA, PF08534.16|Redoxin	PFAM:PF00578.27, PFAM:PF08534.16
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1867579	1869102	-	HNGIBB_01974	55.5	5.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1881025	1882626	-	HNGIBB_01989	56.2	10.2		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1885639	1885983	+	HNGIBB_01991	12.6	6.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1891248	1892978	-	HNGIBB_01994	61.0	8.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1896507	1896758	+	HNGIBB_01997	9.5	8.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1897015	1897416	-	HNGIBB_01999	14.6	5.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1897837	1898391	-	HNGIBB_02000	20.4	4.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1899505	1899825	-	HNGIBB_02002	11.8	5.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1900513	1900707	+	HNGIBB_02004	6.9	4.6		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1900740	1900898	+	HNGIBB_02005	5.7	6.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1907243	1907710	-	HNGIBB_02014	17.1	4.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1907707	1908078	-	HNGIBB_02015	13.4	7.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1908078	1908422	-	HNGIBB_02016	11.7	4.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1926655	1927056	-	HNGIBB_02033	13.5	9.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1929499	1930671	-	HNGIBB_02036	40.3	8.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1933494	1934012	-	HNGIBB_02039	19.1	10.9	PF01713.27|Smr	PFAM:PF01713.27
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1936578	1937393	-	HNGIBB_02044	28.8	6.6	PF08501.16|Shikimate_dh_N, PF18317.6|SDH_C	PFAM:PF08501.16, PFAM:PF18317.6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1944969	1945874	-	HNGIBB_02053	32.2	4.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1945871	1946560	-	HNGIBB_02054	24.9	5.4	PF01738.24|DLH	PFAM:PF01738.24
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1953996	1955087	-	HNGIBB_02063	40.3	6.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1957688	1959367	-	HNGIBB_02066	60.7	6.0	PF00144.29|Beta-lactamase	PFAM:PF00144.29
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1959391	1960077	-	HNGIBB_02067	24.9	4.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1965183	1965635	+	HNGIBB_02072	15.8	4.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1968194	1968724	+	HNGIBB_02075	19.8	10.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1970211	1970327	+	HNGIBB_02077	4.2	10.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1970320	1970511	+	HNGIBB_02078	7.2	5.2		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1970651	1972141	+	HNGIBB_02079	53.4	10.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1972253	1973524	+	HNGIBB_02080	45.3	4.9	PF00512.31|HisKA, PF01590.32|GAF, PF02518.31|HATPase_c, PF13185.12|GAF_2	PFAM:PF00512.31, PFAM:PF01590.32, PFAM:PF02518.31, PFAM:PF13185.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1980858	1982702	-	HNGIBB_02087	65.3	4.8	PF06564.18|CBP_BcsQ, PF13614.12|AAA_31	PFAM:PF06564.18, PFAM:PF13614.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1983188	1983430	+	HNGIBB_02089	8.9	9.2		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1983434	1984114	-	HNGIBB_02090	25.9	11.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1984475	1985080	+	HNGIBB_02091	23.2	5.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1985504	1985659	-	HNGIBB_02092	5.3	9.2		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1991583	1993007	+	HNGIBB_02096	51.1	7.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1993106	1993198	-	HNGIBB_02097	3.1	8.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1993241	1993333	-	HNGIBB_02098	3.3	8.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1993448	1993642	-	HNGIBB_02099	6.9	8.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1997140	1998129	+	HNGIBB_02103	34.6	5.3	PF00512.31|HisKA, PF02518.31|HATPase_c, PF13493.11|DUF4118, PF13581.12|HATPase_c_2	PFAM:PF00512.31, PFAM:PF02518.31, PFAM:PF13493.11, PFAM:PF13581.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	1998797	1999027	-	HNGIBB_02105	9.1	9.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2003443	2003835	+	HNGIBB_02113	14.8	10.0		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2005903	2007216	+	HNGIBB_02116	48.2	6.0	PF01420.25|Methylase_S	PFAM:PF01420.25
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2007213	2007884	+	HNGIBB_02117	24.6	6.1	PF13676.11|TIR_2	PFAM:PF13676.11
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2011470	2011763	+	HNGIBB_02119	10.8	7.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2011770	2012126	-	HNGIBB_02120	13.5	9.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2012132	2012593	-	HNGIBB_02121	17.2	7.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2012593	2012844	-	HNGIBB_02122	8.7	6.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2012848	2013267	-	HNGIBB_02123	15.3	6.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2013793	2014680	-	HNGIBB_02125	31.6	5.3	PF01734.28|Patatin	PFAM:PF01734.28
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2014662	2015309	-	HNGIBB_02126	24.9	5.6		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2015313	2016548	-	HNGIBB_02127	45.8	5.5	PF18144.7|SMODS, PF21654.3|DncV-like_NTFase	PFAM:PF18144.7, PFAM:PF21654.3
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2016735	2017547	+	HNGIBB_02128	30.5	5.5		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2017549	2018289	+	HNGIBB_02129	27.7	9.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2018306	2019127	+	HNGIBB_02130	30.6	5.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2019211	2020041	+	HNGIBB_02131	30.6	7.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2020138	2022126	-	HNGIBB_02132	74.5	8.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2022389	2022769	+	HNGIBB_02133	13.9	9.7	PF12728.13|HTH_17	PFAM:PF12728.13
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2024578	2025828	+	HNGIBB_02135	42.7	6.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2025854	2026624	-	HNGIBB_02136	27.2	6.3	PF01614.24|IclR_C, PF09339.16|HTH_IclR	PFAM:PF01614.24, PFAM:PF09339.16
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2029545	2030963	+	HNGIBB_02140	48.9	5.5	PF03972.19|MmgE_PrpD_N, PF19305.4|MmgE_PrpD_C	PFAM:PF03972.19, PFAM:PF19305.4
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2032132	2033445	+	HNGIBB_02142	46.2	8.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2037871	2038545	-	HNGIBB_02146	24.8	6.5	PF00392.27|GntR, PF07729.17|FCD	PFAM:PF00392.27, PFAM:PF07729.17
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2040467	2041108	+	HNGIBB_02148	23.0	9.6	PF00392.27|GntR	PFAM:PF00392.27
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2041111	2042454	-	HNGIBB_02149	45.5	10.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2042562	2043230	+	HNGIBB_02150	24.8	6.5	PF00392.27|GntR, PF07729.17|FCD	PFAM:PF00392.27, PFAM:PF07729.17
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2045057	2047486	+	HNGIBB_02153	87.7	4.4	PF00593.30|TonB_dep_Rec_b-barrel, PF07715.20|Plug	PFAM:PF00593.30, PFAM:PF07715.20
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2047575	2047913	+	HNGIBB_02154	11.8	4.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2047910	2048014	+	HNGIBB_02155	3.8	4.9		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2053867	2054787	-	HNGIBB_02159	33.6	7.1	PF00563.25|EAL	PFAM:PF00563.25
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2054750	2056099	-	HNGIBB_02160	49.9	6.0	PF00990.26|GGDEF, PF05228.19|CHASE4	PFAM:PF00990.26, PFAM:PF05228.19
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2056228	2056986	-	HNGIBB_02161	28.1	6.9	PF00027.35|cNMP_binding, PF00325.26|Crp, PF13545.12|HTH_Crp_2	PFAM:PF00027.35, PFAM:PF00325.26, PFAM:PF13545.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2057306	2058481	+	HNGIBB_02162	41.5	4.4		SO:0001217, UniRef:UniRef50_A0A1B1AJN6
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2058504	2061353	+	HNGIBB_02163	102.6	4.9	PF00989.32|PAS, PF08447.18|PAS_3, PF08448.16|PAS_4, PF13188.13|PAS_8, PF13426.13|PAS_9	PFAM:PF00989.32, PFAM:PF08447.18, PFAM:PF08448.16, PFAM:PF13188.13, PFAM:PF13426.13
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2067409	2067780	+	HNGIBB_02172	13.4	4.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2068380	2068835	+	HNGIBB_02174	16.5	7.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2068939	2069166	+	HNGIBB_02175	8.6	10.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2070964	2071314	-	HNGIBB_02177	13.0	9.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2072331	2072837	-	HNGIBB_02179	18.5	8.9	PF00565.23|SNase	PFAM:PF00565.23
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2072939	2073244	+	HNGIBB_02180	10.9	4.6		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2073241	2075622	-	HNGIBB_02181	86.1	4.8		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2080828	2081004	+	HNGIBB_02185	6.7	4.4		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2082725	2083321	-	HNGIBB_02188	21.5	5.1		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2084915	2085670	+	HNGIBB_02190	27.9	8.6	PF08241.18|Methyltransf_11, PF13649.12|Methyltransf_25	PFAM:PF08241.18, PFAM:PF13649.12
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2085667	2086110	+	HNGIBB_02191	15.5	10.3		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2089147	2091735	+	HNGIBB_02195	92.9	6.6	PF00009.33|GTP_EFTU, PF00025.27|Arf, PF03144.31|GTP_EFTU_D2, PF04760.21|IF2_N, PF11987.13|IF-2, PF22042.2|EF-G_D2	PFAM:PF00009.33, PFAM:PF00025.27, PFAM:PF03144.31, PFAM:PF04760.21, PFAM:PF11987.13, PFAM:PF22042.2
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2096572	2096973	+	HNGIBB_02201	13.8	4.7		
SRR35809336_ctg8014_Candidatus_Viadribacter_manganicus_length=3616199_coverage=165.86_circular=yes	2097023	2097223	+	HNGIBB_02202	6.9	5.5		
