feature_id	locus_id	coordinates	feature_type	name	group	group_type	category	fill_colour	stroke_colour	show_label
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0046	SRR35808553_ctg921|provirus_1054300_1093930	30291:30560:-1	CDS	DNA binding protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0046	conserved	DNA, RNA and nucleotide metabolism	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0047	SRR35808553_ctg921|provirus_1054300_1093930	30557:30811:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0047	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0048	SRR35808553_ctg921|provirus_1054300_1093930	30796:31032:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0048	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0049	SRR35808553_ctg921|provirus_1054300_1093930	31032:31649:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0049	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0050	SRR35808553_ctg921|provirus_1054300_1093930	31621:31875:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0050	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0051	SRR35808553_ctg921|provirus_1054300_1093930	31880:32260:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0051	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0052	SRR35808553_ctg921|provirus_1054300_1093930	32271:33041:-1	CDS	hypothetical protein	SRR35808553_ctg921|provirus_1054300_1093930_CDS_0052	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0053	SRR35808553_ctg921|provirus_1054300_1093930	33057:33392:-1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0008	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0054	SRR35808553_ctg921|provirus_1054300_1093930	33394:34659:-1	CDS	DNA transposition protein	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0007	conserved	integration and excision	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0055	SRR35808553_ctg921|provirus_1054300_1093930	34785:36548:-1	CDS	transposase	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0006	conserved	integration and excision	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0056	SRR35808553_ctg921|provirus_1054300_1093930	36550:37488:-1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0005	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0057	SRR35808553_ctg921|provirus_1054300_1093930	37517:37846:-1	CDS	transcriptional regulator	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0004	conserved	transcription regulation	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0058	SRR35808553_ctg921|provirus_1054300_1093930	37843:38325:-1	CDS	hypothetical protein	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0003	conserved	unknown function	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0059	SRR35808553_ctg921|provirus_1054300_1093930	38434:38790:-1	CDS	transcriptional repressor	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0002	conserved	transcription regulation	default	default	0
SRR35808553_ctg921|provirus_1054300_1093930_CDS_0060	SRR35808553_ctg921|provirus_1054300_1093930	38867:39631:1	CDS	CII-like regulator	SRR35808611_ctg442|provirus_3721232_3760862_CDS_0001	conserved	transcription regulation	default	default	0
